read_30957	211	5364430	5364686
read_30958	235	23356220	23356476
read_30959	227	10977055	10977311
read_30960	229	22737424	22737680
read_30961	250	13220368	13220624
read_30962	242	14349006	14349262
read_30963	226	11022876	11023132
read_30964	248	3523412	3523668
read_30965	224	24907076	24907332
read_30966	230	19980601	19980857
read_30967	235	13240914	13241170
read_30968	229	22274998	22275254
read_30969	209	5408628	5408884
read_30970	248	573829	574085
read_30971	211	2073122	2073378
read_30972	222	21398395	21398651
read_30973	232	14416643	14416899
read_30974	211	20984897	20985153
read_30975	206	16273622	16273878
read_30976	214	10308296	10308552
read_30977	214	16877312	16877568
read_30978	230	21862510	21862766
read_30979	221	5526194	5526450
read_30980	246	23826569	23826825
read_30981	237	24168384	24168640
read_30982	221	20422188	20422444
read_30983	225	23250924	23251180
read_30984	225	10930548	10930804
read_30985	252	18872291	18872547
read_30986	218	16024455	16024711
read_30987	247	2932280	2932536
read_30988	245	23318259	23318515
read_30989	227	21535026	21535282
read_30990	252	18867289	18867545
read_30991	251	383327	383583
read_30992	213	5543750	5544006
read_30993	244	3968841	3969097
read_30994	225	12042647	12042903
read_30995	226	19335142	19335398
read_30996	214	20668253	20668509
read_30997	250	22144698	22144954
read_30998	207	8487644	8487900
read_30999	204	14774733	14774989
read_31000	244	17250991	17251247
read_31001	226	15930360	15930616
read_31002	234	4206685	4206941
read_31003	239	4033085	4033341
read_31004	215	6144625	6144881
read_31005	229	1052807	1053063
read_31006	219	15839020	15839276
read_31007	218	15333572	15333828
read_31008	241	12717442	12717698
read_31009	202	13831200	13831456
read_31010	232	10427602	10427858
read_31011	231	14318955	14319211
read_31012	242	4622909	4623165
read_31013	223	21331498	21331754
read_31014	188	18927128	18927384
read_31015	220	18472172	18472428
read_31016	243	9950875	9951131
read_31017	232	14259204	14259460
read_31018	229	12729725	12729981
read_31019	225	24689955	24690211
read_31020	245	24968167	24968423
read_31021	216	17869792	17870048
read_31022	252	59765	60021
read_31023	238	21191511	21191767
read_31024	229	15593109	15593365
read_31025	228	17499143	17499399
read_31026	245	24983914	24984170
read_31027	208	12506875	12507131
read_31028	224	16008808	16009064
read_31029	240	14995626	14995882
read_31030	223	8677718	8677974
read_31031	240	7738060	7738316
read_31032	241	10130858	10131114
read_31033	253	10810064	10810320
read_31034	232	23804240	23804496
read_31035	221	10875854	10876110
read_31036	252	19973937	19974193
read_31037	216	5419492	5419748
read_31038	218	11117569	11117825
read_31039	235	5659188	5659444
read_31040	237	19964034	19964290
read_31041	195	18548704	18548960
read_31042	224	13994110	13994366
read_31043	209	11823974	11824230
read_31044	240	2290921	2291177
read_31045	237	2734281	2734537
read_31046	209	12236097	12236353
read_31047	232	1747108	1747364
read_31048	240	8365891	8366147
read_31049	90	5852873	5853129
read_31050	233	17834616	17834872
read_31051	219	12528176	12528432
read_31052	219	6658212	6658468
read_31053	223	3499207	3499463
read_31054	234	9859411	9859667
read_31055	227	10801513	10801769
read_31056	208	6181358	6181614
read_31057	248	15338394	15338650
read_31058	252	1517592	1517848
read_31059	213	9458095	9458351
read_31060	240	14499251	14499507
read_31061	244	7029734	7029990
read_31062	220	5092232	5092488
read_31063	229	2340445	2340701
read_31064	231	5742888	5743144
read_31065	237	4644319	4644575
read_31066	233	20618805	20619061
read_31067	232	13774091	13774347
read_31068	237	10342580	10342836
read_31069	226	22623964	22624220
read_31070	229	24215476	24215732
read_31071	251	23607772	23608028
read_31072	211	7294973	7295229
read_31073	224	11193820	11194076
read_31074	225	21665335	21665591
read_31075	228	763410	763666
read_31076	235	7139891	7140147
read_31077	227	16212208	16212464
read_31078	232	18273969	18274225
read_31079	234	14091735	14091991
read_31080	230	713411	713667
read_31081	242	14489791	14490047
read_31082	250	21465082	21465338
read_31083	220	969040	969296
read_31084	215	5760796	5761052
read_31085	232	20080375	20080631
read_31086	206	18180902	18181158
read_31087	226	19019558	19019814
read_31088	231	12914260	12914516
read_31089	208	16458442	16458698
read_31090	239	23802946	23803202
read_31091	226	5763048	5763304
read_31092	228	15182722	15182978
read_31093	237	6720046	6720302
read_31094	254	8507952	8508208
read_31095	221	14072409	14072665
read_31096	234	1885153	1885409
read_31097	240	24662959	24663215
read_31098	249	24059743	24059999
read_31099	252	3176197	3176453
read_31100	245	14515013	14515269
read_31101	224	184036	184292
read_31102	248	6085242	6085498
read_31103	234	1622936	1623192
read_31104	235	12233678	12233934
read_31105	226	5597087	5597343
read_31106	242	17530585	17530841
read_31107	233	1450009	1450265
read_31108	254	5423711	5423967
read_31109	239	6996888	6997144
read_31110	234	13267600	13267856
read_31111	99	10092492	10092748
read_31112	246	1744553	1744809
read_31113	231	4320453	4320709
read_31114	239	18794761	18795017
read_31115	252	24637560	24637816
read_31116	100	16835386	16835642
read_31117	246	9407097	9407353
read_31118	244	12207733	12207989
read_31119	222	1078935	1079191
read_31120	208	2147302	2147558
read_31121	249	23098395	23098651
read_31122	94	6197243	6197499
read_31123	206	16750649	16750905
read_31124	252	21553965	21554221
read_31125	249	7971219	7971475
read_31126	255	9251318	9251574
read_31127	87	5639809	5640065
read_31128	235	14590976	14591232
read_31129	224	1336723	1336979
read_31130	229	15546518	15546774
read_31131	230	24598485	24598741
read_31132	240	14010277	14010533
read_31133	249	1589128	1589384
read_31134	214	20216617	20216873
read_31135	216	13925129	13925385
read_31136	221	11488545	11488801
read_31137	226	10264139	10264395
read_31138	237	6904890	6905146
read_31139	252	19660611	19660867
read_31140	241	21959121	21959377
read_31141	242	18277322	18277578
read_31142	241	9758646	9758902
read_31143	226	23127582	23127838
read_31144	230	20650562	20650818
read_31145	237	12564455	12564711
read_31146	233	13054670	13054926
read_31147	222	19222090	19222346
read_31148	229	13190713	13190969
read_31149	237	6068425	6068681
read_31150	228	1406213	1406469
read_31151	221	15785310	15785566
read_31152	238	13538733	13538989
read_31153	229	21022253	21022509
read_31154	211	6170490	6170746
read_31155	209	12695372	12695628
read_31156	213	21886164	21886420
read_31157	224	1994807	1995063
read_31158	227	19715945	19716201
read_31159	219	11862141	11862397
read_31160	208	16520581	16520837
read_31161	227	22641447	22641703
read_31162	252	7506213	7506469
read_31163	235	1520090	1520346
read_31164	214	16250826	16251082
read_31165	247	2582621	2582877
read_31166	204	12243494	12243750
read_31167	83	6603110	6603366
read_31168	213	15459166	15459422
read_31169	215	8791443	8791699
read_31170	231	4840616	4840872
read_31171	226	23252116	23252372
read_31172	217	16494477	16494733
read_31173	252	22646857	22647113
read_31174	239	6973957	6974213
read_31175	235	1490753	1491009
read_31176	236	6706628	6706884
read_31177	233	12866381	12866637
read_31178	215	18792936	18793192
read_31179	233	18267671	18267927
read_31180	206	21719171	21719427
read_31181	227	16097177	16097433
read_31182	226	10056311	10056567
read_31183	231	23362215	23362471
read_31184	229	5613804	5614060
read_31185	239	3491500	3491756
read_31186	241	23127775	23128031
read_31187	232	5792103	5792359
read_31188	239	22662892	22663148
read_31189	215	23618717	23618973
read_31190	233	9467052	9467308
read_31191	236	23858725	23858981
read_31192	245	2815520	2815776
read_31193	238	18596575	18596831
read_31194	225	14643110	14643366
read_31195	231	24969657	24969913
read_31196	95	1002684	1002940
read_31197	241	24039176	24039432
read_31198	241	20753435	20753691
read_31199	222	23225321	23225577
read_31200	247	18524881	18525137
read_31201	222	10956891	10957147
read_31202	232	2507465	2507721
read_31203	202	9953645	9953901
read_31204	233	22038927	22039183
read_31205	240	23682573	23682829
read_31206	217	22875772	22876028
read_31207	246	9446006	9446262
read_31208	239	14721362	14721618
read_31209	234	14818464	14818720
read_31210	253	12391047	12391303
read_31211	220	3780506	3780762
read_31212	217	6565095	6565351
read_31213	219	22079782	22080038
read_31214	237	13272905	13273161
read_31215	241	18930895	18931151
read_31216	219	2007374	2007630
read_31217	232	11092524	11092780
read_31218	218	19815619	19815875
read_31219	239	2218282	2218538
read_31220	226	22047171	22047427
read_31221	238	1533413	1533669
read_31222	251	12486389	12486645
read_31223	229	14790739	14790995
read_31224	233	14770777	14771033
read_31225	247	9302588	9302844
read_31226	256	8151646	8151902
read_31227	238	1861410	1861666
read_31228	232	18749934	18750190
read_31229	234	12971820	12972076
read_31230	217	4915474	4915730
read_31231	226	2776019	2776275
read_31232	225	12016447	12016703
read_31233	237	2404522	2404778
read_31234	224	22819567	22819823
read_31235	234	21964252	21964508
read_31236	245	6110826	6111082
read_31237	231	6662755	6663011
read_31238	231	24390698	24390954
read_31239	227	13083965	13084221
read_31240	220	22027292	22027548
read_31241	202	23617695	23617951
read_31242	242	16281625	16281881
read_31243	249	236656	236912
read_31244	92	6875134	6875390
read_31245	243	16637007	16637263
read_31246	210	19376070	19376326
read_31247	238	16002817	16003073
read_31248	233	4434857	4435113
read_31249	218	5304516	5304772
read_31250	231	19884667	19884923
read_31251	91	10191946	10192202
read_31252	239	15273370	15273626
read_31253	244	5931619	5931875
read_31254	237	17240344	17240600
read_31255	233	23593073	23593329
read_31256	212	1657604	1657860
read_31257	207	21667211	21667467
read_31258	247	4114343	4114599
read_31259	216	22345957	22346213
read_31260	213	8228321	8228577
read_31261	221	6738207	6738463
read_31262	206	17846950	17847206
read_31263	246	3036512	3036768
read_31264	214	8863277	8863533
read_31265	236	1997036	1997292
read_31266	233	8515659	8515915
read_31267	223	16548592	16548848
read_31268	221	902771	903027
read_31269	252	6394715	6394971
read_31270	224	3514955	3515211
read_31271	216	18923014	18923270
read_31272	222	8819688	8819944
read_31273	219	1225434	1225690
read_31274	204	904441	904697
read_31275	224	10588817	10589073
read_31276	245	17397009	17397265
read_31277	216	15219597	15219853
read_31278	236	1689625	1689881
read_31279	235	6655189	6655445
read_31280	241	16568975	16569231
read_31281	233	638370	638626
read_31282	243	16379709	16379965
read_31283	249	23644948	23645204
read_31284	252	16595002	16595258
read_31285	214	12115058	12115314
read_31286	242	14816574	14816830
read_31287	224	7325621	7325877
read_31288	223	13308884	13309140
read_31289	225	2037633	2037889
read_31290	229	21775383	21775639
read_31291	225	7032	7288
read_31292	209	3131311	3131567
read_31293	225	16624845	16625101
read_31294	221	23749210	23749466
read_31295	237	12868177	12868433
read_31296	220	6568808	6569064
read_31297	209	7808091	7808347
read_31298	231	16968107	16968363
read_31299	246	22436296	22436552
read_31300	252	20204423	20204679
read_31301	224	15792883	15793139
read_31302	230	4244293	4244549
read_31303	208	14145715	14145971
read_31304	233	9631	9887
read_31305	243	9942741	9942997
read_31306	217	12554571	12554827
read_31307	205	13253924	13254180
read_31308	242	16268576	16268832
read_31309	243	16630563	16630819
read_31310	232	6991931	6992187
read_31311	246	1186772	1187028
read_31312	242	4300784	4301040
read_31313	247	12971151	12971407
read_31314	229	3796069	3796325
read_31315	245	9248073	9248329
read_31316	234	18426252	18426508
read_31317	221	20343436	20343692
read_31318	225	20821440	20821696
read_31319	215	10985760	10986016
read_31320	242	11462739	11462995
read_31321	256	20755190	20755446
read_31322	218	17613192	17613448
read_31323	246	14431664	14431920
read_31324	230	18851318	18851574
read_31325	240	21197332	21197588
read_31326	218	8500467	8500723
read_31327	223	1138655	1138911
read_31328	230	667504	667760
read_31329	246	14503000	14503256
read_31330	224	291258	291514
read_31331	236	13432905	13433161
read_31332	230	1695235	1695491
read_31333	215	19998110	19998366
read_31334	214	15738185	15738441
read_31335	225	12395416	12395672
read_31336	237	9847592	9847848
read_31337	247	17033450	17033706
read_31338	233	11875474	11875730
read_31339	232	1553380	1553636
read_31340	225	6156071	6156327
read_31341	241	9590409	9590665
read_31342	248	10093019	10093275
read_31343	241	14207208	14207464
read_31344	86	13571002	13571258
read_31345	246	6964421	6964677
read_31346	225	3562493	3562749
read_31347	226	14157745	14158001
read_31348	230	6104661	6104917
read_31349	211	304097	304353
read_31350	229	9840017	9840273
read_31351	239	23326311	23326567
read_31352	228	12547495	12547751
read_31353	240	12336856	12337112
read_31354	213	13942614	13942870
read_31355	222	10347571	10347827
read_31356	240	18465775	18466031
read_31357	209	16143712	16143968
read_31358	244	13044175	13044431
read_31359	253	16981391	16981647
read_31360	205	3746833	3747089
read_31361	232	11991464	11991720
read_31362	234	3287044	3287300
read_31363	244	20995557	20995813
read_31364	212	17775618	17775874
read_31365	230	3204528	3204784
read_31366	239	4297666	4297922
read_31367	237	17281358	17281614
read_31368	210	6932138	6932394
read_31369	236	456479	456735
read_31370	222	7597512	7597768
read_31371	234	15133480	15133736
read_31372	228	7276640	7276896
read_31373	242	22230049	22230305
read_31374	211	11562211	11562467
read_31375	242	11563832	11564088
read_31376	234	19933577	19933833
read_31377	242	11950614	11950870
read_31378	234	7714485	7714741
read_31379	216	24717050	24717306
read_31380	231	13953748	13954004
read_31381	235	18635232	18635488
read_31382	226	15661626	15661882
read_31383	254	20852640	20852896
read_31384	240	10418046	10418302
read_31385	229	3982302	3982558
read_31386	249	1638906	1639162
read_31387	224	8176131	8176387
read_31388	239	7166188	7166444
read_31389	222	20716055	20716311
read_31390	235	5625499	5625755
read_31391	230	24107730	24107986
read_31392	93	22957095	22957351
read_31393	212	14942726	14942982
read_31394	222	17380311	17380567
read_31395	231	5882131	5882387
read_31396	225	21726191	21726447
read_31397	228	23145381	23145637
read_31398	234	6445165	6445421
read_31399	227	8721511	8721767
read_31400	213	8393976	8394232
read_31401	243	13333959	13334215
read_31402	230	18671706	18671962
read_31403	236	11154933	11155189
read_31404	230	16987681	16987937
read_31405	232	14033277	14033533
read_31406	220	9500957	9501213
read_31407	235	13845157	13845413
read_31408	221	13573484	13573740
read_31409	248	14068326	14068582
read_31410	230	623421	623677
read_31411	223	22329319	22329575
read_31412	233	24038769	24039025
read_31413	231	20556547	20556803
read_31414	200	4320718	4320974
read_31415	234	5609092	5609348
read_31416	241	9585925	9586181
read_31417	245	10037859	10038115
read_31418	244	13543835	13544091
read_31419	201	24397619	24397875
read_31420	243	14621085	14621341
read_31421	239	18516029	18516285
read_31422	242	14841130	14841386
read_31423	234	17905709	17905965
read_31424	222	23238390	23238646
read_31425	235	21262503	21262759
read_31426	239	19921366	19921622
read_31427	235	7274238	7274494
read_31428	222	12089172	12089428
read_31429	221	24762106	24762362
read_31430	218	14136269	14136525
read_31431	234	4955492	4955748
read_31432	232	21022648	21022904
read_31433	225	6653861	6654117
read_31434	240	18919459	18919715
read_31435	226	15225848	15226104
read_31436	202	4264140	4264396
read_31437	251	3573035	3573291
read_31438	219	9454036	9454292
read_31439	205	6401326	6401582
read_31440	195	19058574	19058830
read_31441	239	13463376	13463632
read_31442	231	22071049	22071305
read_31443	224	9609015	9609271
read_31444	238	16897502	16897758
read_31445	249	2522280	2522536
read_31446	226	19502896	19503152
read_31447	225	9774436	9774692
read_31448	226	24225541	24225797
read_31449	218	13755306	13755562
read_31450	231	11440544	11440800
read_31451	226	8366817	8367073
read_31452	200	16671258	16671514
read_31453	202	21633409	21633665
read_31454	235	1131220	1131476
read_31455	224	11643936	11644192
read_31456	233	15392550	15392806
read_31457	250	12996882	12997138
read_31458	219	18086839	18087095
read_31459	222	3182582	3182838
read_31460	245	7632172	7632428
read_31461	249	4732864	4733120
read_31462	81	8615142	8615398
read_31463	227	1021497	1021753
read_31464	236	11421877	11422133
read_31465	236	19189163	19189419
read_31466	242	21205265	21205521
read_31467	249	16478079	16478335
read_31468	226	12184782	12185038
read_31469	245	19864716	19864972
read_31470	210	9439645	9439901
read_31471	233	7744274	7744530
read_31472	247	19983139	19983395
read_31473	226	18814856	18815112
read_31474	225	3114034	3114290
read_31475	241	24184312	24184568
read_31476	242	3161349	3161605
read_31477	238	9360879	9361135
read_31478	237	2761828	2762084
read_31479	234	17648992	17649248
read_31480	220	19386725	19386981
read_31481	232	23717393	23717649
read_31482	240	2156590	2156846
read_31483	220	20011519	20011775
read_31484	255	20013729	20013985
read_31485	238	12872434	12872690
read_31486	226	7686891	7687147
read_31487	235	15645361	15645617
read_31488	228	11080500	11080756
read_31489	236	19324957	19325213
read_31490	240	17730614	17730870
read_31491	210	23684102	23684358
read_31492	223	22541090	22541346
read_31493	228	19934812	19935068
read_31494	90	6805793	6806049
read_31495	251	13779115	13779371
read_31496	194	4846965	4847221
read_31497	241	1602225	1602481
read_31498	217	13667077	13667333
read_31499	224	5294234	5294490
read_31500	241	12012342	12012598
read_31501	226	19137174	19137430
read_31502	207	22308229	22308485
read_31503	255	17991362	17991618
read_31504	219	20647749	20648005
read_31505	215	9409946	9410202
read_31506	239	19634454	19634710
read_31507	246	6595358	6595614
read_31508	225	22573200	22573456
read_31509	209	13317081	13317337
read_31510	223	17148876	17149132
read_31511	247	11670059	11670315
read_31512	221	1568627	1568883
read_31513	236	14459126	14459382
read_31514	225	9140606	9140862
read_31515	229	22998449	22998705
read_31516	224	13150843	13151099
read_31517	245	12777415	12777671
read_31518	231	22501390	22501646
read_31519	249	19262997	19263253
read_31520	222	4896964	4897220
read_31521	238	8226884	8227140
read_31522	231	3450256	3450512
read_31523	220	13899306	13899562
read_31524	235	424125	424381
read_31525	253	3303052	3303308
read_31526	238	13187067	13187323
read_31527	235	4030503	4030759
read_31528	238	5389645	5389901
read_31529	220	6564012	6564268
read_31530	205	17062255	17062511
read_31531	217	8530402	8530658
read_31532	221	18425709	18425965
read_31533	236	19589062	19589318
read_31534	236	19091007	19091263
read_31535	228	7135968	7136224
read_31536	86	1291704	1291960
read_31537	230	12071	12327
read_31538	224	7412753	7413009
read_31539	237	1221205	1221461
read_31540	217	13105550	13105806
read_31541	210	8632135	8632391
read_31542	242	10300859	10301115
read_31543	242	1222068	1222324
read_31544	237	17274666	17274922
read_31545	220	18795634	18795890
read_31546	203	21955883	21956139
read_31547	239	11124271	11124527
read_31548	233	23993378	23993634
read_31549	235	10297181	10297437
read_31550	242	23654411	23654667
read_31551	240	21756317	21756573
read_31552	244	14825545	14825801
read_31553	235	5512573	5512829
read_31554	222	2733742	2733998
read_31555	237	11620026	11620282
read_31556	215	22009064	22009320
read_31557	214	16008568	16008824
read_31558	221	4583771	4584027
read_31559	240	12279996	12280252
read_31560	99	21329754	21330010
read_31561	226	24439837	24440093
read_31562	221	14240170	14240426
read_31563	227	4050955	4051211
read_31564	252	16982394	16982650
read_31565	223	3915469	3915725
read_31566	202	16756478	16756734
read_31567	227	113600	113856
read_31568	240	14796786	14797042
read_31569	233	4343266	4343522
read_31570	206	20164574	20164830
read_31571	222	4625991	4626247
read_31572	247	510137	510393
read_31573	232	23328979	23329235
read_31574	212	15237666	15237922
read_31575	228	21294464	21294720
read_31576	238	6676856	6677112
read_31577	230	8099739	8099995
read_31578	239	7257399	7257655
read_31579	227	4957710	4957966
read_31580	225	5712282	5712538
read_31581	236	15522912	15523168
read_31582	226	11674901	11675157
read_31583	239	23950559	23950815
read_31584	215	18640686	18640942
read_31585	244	338661	338917
read_31586	237	17076382	17076638
read_31587	256	286828	287084
read_31588	249	19147133	19147389
read_31589	225	19893883	19894139
read_31590	237	5411207	5411463
read_31591	243	3378584	3378840
read_31592	254	7777969	7778225
read_31593	230	4126401	4126657
read_31594	220	21208143	21208399
read_31595	232	21165234	21165490
read_31596	229	7912955	7913211
read_31597	225	5093071	5093327
read_31598	222	21708718	21708974
read_31599	90	5580277	5580533
read_31600	230	4989588	4989844
read_31601	220	17122728	17122984
read_31602	254	6882645	6882901
read_31603	241	24157589	24157845
read_31604	204	19300143	19300399
read_31605	233	668066	668322
read_31606	253	23235159	23235415
read_31607	226	22456918	22457174
read_31608	224	10356455	10356711
read_31609	234	144897	145153
read_31610	195	20036929	20037185
read_31611	248	15250652	15250908
read_31612	252	7230514	7230770
read_31613	239	564784	565040
read_31614	208	9560315	9560571
read_31615	208	11372588	11372844
read_31616	239	258430	258686
read_31617	222	15001577	15001833
read_31618	244	10499012	10499268
read_31619	230	13216098	13216354
read_31620	226	8481710	8481966
read_31621	244	11343989	11344245
read_31622	213	8103150	8103406
read_31623	220	6849465	6849721
read_31624	237	18898247	18898503
read_31625	240	9089237	9089493
read_31626	245	15331446	15331702
read_31627	235	8496181	8496437
read_31628	242	23440798	23441054
read_31629	210	12906758	12907014
read_31630	251	5730051	5730307
read_31631	232	21889532	21889788
read_31632	237	1007988	1008244
read_31633	230	1344110	1344366
read_31634	235	8179842	8180098
read_31635	225	19403708	19403964
read_31636	240	12259718	12259974
read_31637	229	23836246	23836502
read_31638	244	13577064	13577320
read_31639	228	10344245	10344501
read_31640	234	10591341	10591597
read_31641	248	13852970	13853226
read_31642	234	8589226	8589482
read_31643	219	4151443	4151699
read_31644	230	12774179	12774435
read_31645	94	10845025	10845281
read_31646	241	17183262	17183518
read_31647	226	4134821	4135077
read_31648	245	12630825	12631081
read_31649	241	18426815	18427071
read_31650	204	8607685	8607941
read_31651	232	13945394	13945650
read_31652	214	13090908	13091164
read_31653	239	7804680	7804936
read_31654	227	4096828	4097084
read_31655	223	1468905	1469161
read_31656	243	9296098	9296354
read_31657	256	9472242	9472498
read_31658	235	7190388	7190644
read_31659	250	14302196	14302452
read_31660	233	19265879	19266135
read_31661	232	15778401	15778657
read_31662	225	12500057	12500313
read_31663	211	5513141	5513397
read_31664	232	8218967	8219223
read_31665	236	534290	534546
read_31666	244	7581446	7581702
read_31667	249	7138026	7138282
read_31668	222	10912612	10912868
read_31669	218	13833437	13833693
read_31670	247	18276035	18276291
read_31671	233	23131352	23131608
read_31672	212	11879982	11880238
read_31673	221	5843284	5843540
read_31674	250	3769033	3769289
read_31675	227	15496105	15496361
read_31676	231	23086034	23086290
read_31677	236	10898994	10899250
read_31678	248	22300880	22301136
read_31679	237	16021063	16021319
read_31680	225	7721559	7721815
read_31681	234	10596367	10596623
read_31682	89	7969876	7970132
read_31683	226	5220784	5221040
read_31684	224	24751755	24752011
read_31685	222	13800000	13800256
read_31686	236	15335355	15335611
read_31687	239	2677214	2677470
read_31688	234	19729726	19729982
read_31689	84	10506227	10506483
read_31690	229	7944376	7944632
read_31691	217	14747574	14747830
read_31692	217	15855630	15855886
read_31693	244	1392135	1392391
read_31694	223	13011718	13011974
read_31695	236	7367927	7368183
read_31696	226	8151905	8152161
read_31697	245	3628119	3628375
read_31698	224	4025335	4025591
read_31699	215	20144352	20144608
read_31700	227	1723663	1723919
read_31701	238	339823	340079
read_31702	248	21109611	21109867
read_31703	246	17643524	17643780
read_31704	200	4820708	4820964
read_31705	244	16116868	16117124
read_31706	234	3807146	3807402
read_31707	225	15589320	15589576
read_31708	240	19075183	19075439
read_31709	251	4511545	4511801
read_31710	236	12418127	12418383
read_31711	225	23673924	23674180
read_31712	252	11907832	11908088
read_31713	212	7764882	7765138
read_31714	227	17863266	17863522
read_31715	245	6918812	6919068
read_31716	242	17472205	17472461
read_31717	237	17052216	17052472
read_31718	207	3506763	3507019
read_31719	232	3409352	3409608
read_31720	213	24035077	24035333
read_31721	205	9982771	9983027
read_31722	251	10088092	10088348
read_31723	230	8868351	8868607
read_31724	230	24521304	24521560
read_31725	203	20844337	20844593
read_31726	233	4124535	4124791
read_31727	243	2142206	2142462
read_31728	211	18668094	18668350
read_31729	214	23507311	23507567
read_31730	198	15158686	15158942
read_31731	240	12838214	12838470
read_31732	223	22695039	22695295
read_31733	218	13979808	13980064
read_31734	229	20427018	20427274
read_31735	238	2528637	2528893
read_31736	218	5055422	5055678
read_31737	236	6677338	6677594
read_31738	247	5141690	5141946
read_31739	250	24766293	24766549
read_31740	231	24514738	24514994
read_31741	239	21662020	21662276
read_31742	226	3815599	3815855
read_31743	217	7991775	7992031
read_31744	246	11802423	11802679
read_31745	233	16958891	16959147
read_31746	248	20812481	20812737
read_31747	241	10243159	10243415
read_31748	214	15945435	15945691
read_31749	214	9801668	9801924
read_31750	232	23850136	23850392
read_31751	214	20726898	20727154
read_31752	253	4862811	4863067
read_31753	212	15761227	15761483
read_31754	250	12290418	12290674
read_31755	247	7278951	7279207
read_31756	245	6129452	6129708
read_31757	247	10995878	10996134
read_31758	252	9430901	9431157
read_31759	244	4981595	4981851
read_31760	224	2979473	2979729
read_31761	198	19355552	19355808
read_31762	226	15924648	15924904
read_31763	238	22987844	22988100
read_31764	223	6435230	6435486
read_31765	224	14215730	14215986
read_31766	233	6960646	6960902
read_31767	246	21227081	21227337
read_31768	210	17966404	17966660
read_31769	245	18895076	18895332
read_31770	232	22644360	22644616
read_31771	217	4898954	4899210
read_31772	231	16390341	16390597
read_31773	221	3633045	3633301
read_31774	245	1592511	1592767
read_31775	249	14967324	14967580
read_31776	216	10313221	10313477
read_31777	232	15215421	15215677
read_31778	220	13771248	13771504
read_31779	228	4068260	4068516
read_31780	220	4535502	4535758
read_31781	221	17047285	17047541
read_31782	219	19299861	19300117
read_31783	211	9063763	9064019
read_31784	248	18651533	18651789
read_31785	220	24858861	24859117
read_31786	223	18518832	18519088
read_31787	224	13981373	13981629
read_31788	204	21424218	21424474
read_31789	227	24585026	24585282
read_31790	236	11095246	11095502
read_31791	223	11153143	11153399
read_31792	246	10164419	10164675
read_31793	240	13167156	13167412
read_31794	214	11737319	11737575
read_31795	207	1346306	1346562
read_31796	254	10010956	10011212
read_31797	217	246148	246404
read_31798	230	21512731	21512987
read_31799	254	17648888	17649144
read_31800	236	12390370	12390626
read_31801	218	12138901	12139157
read_31802	225	20241843	20242099
read_31803	225	17306422	17306678
read_31804	238	9577532	9577788
read_31805	229	1051567	1051823
read_31806	230	4731724	4731980
read_31807	228	16835495	16835751
read_31808	243	13175620	13175876
read_31809	232	10809427	10809683
read_31810	233	6632196	6632452
read_31811	231	22195833	22196089
read_31812	245	17572867	17573123
read_31813	219	6707764	6708020
read_31814	225	6632655	6632911
read_31815	239	108867	109123
read_31816	233	1610728	1610984
read_31817	247	2895506	2895762
read_31818	238	2611821	2612077
read_31819	238	4431545	4431801
read_31820	246	763707	763963
read_31821	230	11335431	11335687
read_31822	234	14324781	14325037
read_31823	239	20502164	20502420
read_31824	215	18598136	18598392
read_31825	228	10882471	10882727
read_31826	195	14960791	14961047
read_31827	230	16249916	16250172
read_31828	231	17926353	17926609
read_31829	239	15476939	15477195
read_31830	221	18755075	18755331
read_31831	228	568341	568597
read_31832	233	14000957	14001213
read_31833	211	15811008	15811264
read_31834	197	11981292	11981548
read_31835	243	14547393	14547649
read_31836	224	11959875	11960131
read_31837	214	13161998	13162254
read_31838	241	17750817	17751073
read_31839	233	1491063	1491319
read_31840	95	544959	545215
read_31841	229	18842309	18842565
read_31842	219	180288	180544
read_31843	228	8469090	8469346
read_31844	231	1975985	1976241
read_31845	229	18384331	18384587
read_31846	239	2548754	2549010
read_31847	223	5367918	5368174
read_31848	229	2145989	2146245
read_31849	248	12955100	12955356
read_31850	87	21330985	21331241
read_31851	242	1380760	1381016
read_31852	234	9459810	9460066
read_31853	241	20099790	20100046
read_31854	225	3023785	3024041
read_31855	250	21735920	21736176
read_31856	226	11311659	11311915
read_31857	244	6458849	6459105
read_31858	248	194811	195067
read_31859	234	22346191	22346447
read_31860	238	10315812	10316068
read_31861	228	10733443	10733699
read_31862	205	18989100	18989356
read_31863	218	12477075	12477331
read_31864	234	11322272	11322528
read_31865	202	2092326	2092582
read_31866	239	13035645	13035901
read_31867	227	9895109	9895365
read_31868	232	5773792	5774048
read_31869	219	2799338	2799594
read_31870	222	12139448	12139704
read_31871	236	5228729	5228985
read_31872	230	23104539	23104795
read_31873	227	10295179	10295435
read_31874	215	24438705	24438961
read_31875	218	4952002	4952258
read_31876	229	14945801	14946057
read_31877	248	18460069	18460325
read_31878	251	13084555	13084811
read_31879	231	9828246	9828502
read_31880	224	13491689	13491945
read_31881	224	17669761	17670017
read_31882	249	397038	397294
read_31883	225	16948541	16948797
read_31884	93	22462771	22463027
read_31885	209	20573908	20574164
read_31886	241	1215126	1215382
read_31887	232	3590263	3590519
read_31888	238	6948485	6948741
read_31889	213	21462368	21462624
read_31890	223	20421324	20421580
read_31891	237	3514026	3514282
read_31892	235	13681675	13681931
read_31893	226	24445029	24445285
read_31894	203	13355274	13355530
